App Id,Name,Developers,Publishers,Metascores,Genres,Tags,Price,clean_genres,clean_tags,min owners,max owners,Hit
2310,QUAKE,id Software,id Software,94%,['Action'],"['FPS', 'Classic', 'Action', 'Shooter', 'Singleplayer', 'Multiplayer', ""1990's"", 'Lovecraftian', 'Gore', 'First-Person', 'Old School', 'Horror', 'Great Soundtrack', 'Retro', 'Moddable', 'Sci-fi', 'Fast-Paced', 'Atmospheric', 'Competitive', 'Co-op']",$4.99 ,['Action'],"['FPS','Classic','Action','Shooter','Singleplayer','Multiplayer',""1990's"",'Lovecraftian','Gore','First-Person','Old_School','Horror','Great_Soundtrack','Retro','Moddable','Sci-fi','Fast-Paced','Atmospheric','Competitive','Co-op']",500000,1000000,1.0
2350,QUAKE III: Team Arena,id Software,id Software,69%,['Action'],"['Action', 'Shooter', 'FPS', 'First-Person', 'Competitive', 'Multiplayer', 'Classic', 'Fast-Paced', 'Arena Shooter']",$14.99 ,['Action'],"['Action','Shooter','FPS','First-Person','Competitive','Multiplayer','Classic','Fast-Paced','Arena_Shooter']",500000,1000000,1.0
2400,The Ship: Murder Party,Outerlight Ltd.,Blazing Griffin,76%,"['Action', 'Indie', 'RPG']","['Multiplayer', 'Indie', 'First-Person', 'Action', 'Stealth', 'RPG', 'Mystery', 'Assassin', 'Funny', 'Survival', 'Singleplayer', 'Simulation', 'FPS', 'Comedy', 'Strategy', 'Shooter', 'Adventure', 'Difficult', 'Stylized', 'Replay Value']",$9.99 ,"['Action','Indie','RPG']","['Multiplayer','Indie','First-Person','Action','Stealth','RPG','Mystery','Assassin','Funny','Survival','Singleplayer','Simulation','FPS','Comedy','Strategy','Shooter','Adventure','Difficult','Stylized','Replay_Value']",1000000,2000000,1.0
2450,Bloody Good Time,Outerlight Ltd.,Ubisoft,73%,['Action'],"['Action', 'Multiplayer', 'FPS', 'Comedy', 'Funny', 'First-Person', 'Shooter', 'Gore', 'Blood']",$4.99 ,['Action'],"['Action','Multiplayer','FPS','Comedy','Funny','First-Person','Shooter','Gore','Blood']",100000,200000,1.0
2500,Shadowgrounds,Frozenbyte,Frozenbyte,74%,['Action'],"['Top-Down Shooter', 'Sci-fi', 'Aliens', 'Action', 'Shooter', 'Singleplayer', 'Horror', 'Top-Down', 'Isometric', 'Adventure', 'Twin Stick Shooter', 'Gore', 'Indie', ""Shoot 'Em Up"", 'Dark', 'PvE', 'Combat', 'Local Co-Op', 'Co-op', 'Multiplayer']",$1.39 ,['Action'],"['Top-Down_Shooter','Sci-fi','Aliens','Action','Shooter','Singleplayer','Horror','Top-Down','Isometric','Adventure','Twin_Stick_Shooter','Gore','Indie',""Shoot_'Em_Up"",'Dark','PvE','Combat','Local_Co-Op','Co-op','Multiplayer']",200000,500000,1.0
2510,Shadowgrounds Demo,Frozenbyte,Frozenbyte,74%,['Action'],"['Action', 'Sci-fi', 'Top-Down Shooter', 'Shooter', 'Local Co-Op', 'Singleplayer', 'Aliens', 'Co-op', 'Top-Down', 'Horror', 'Isometric', 'Twin Stick Shooter', 'Adventure', 'Gore', 'Multiplayer', 'Indie']",$0.00 ,['Action'],"['Action','Sci-fi','Top-Down_Shooter','Shooter','Local_Co-Op','Singleplayer','Aliens','Co-op','Top-Down','Horror','Isometric','Twin_Stick_Shooter','Adventure','Gore','Multiplayer','Indie']",0,20000,0.0
2520,Gumboy - Crazy Adventures,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",69%,"['Casual', 'Indie']","['Casual', 'Indie', 'Physics', 'Action', 'Flight', 'Platformer', '2D', '2D Platformer', 'Singleplayer']",$4.99 ,"['Casual','Indie']","['Casual','Indie','Physics','Action','Flight','Platformer','2D','2D_Platformer','Singleplayer']",50000,100000,0.0
2525,Gumboy - Crazy Adventures,CINEMAX,CINEMAX,69%,"['Casual', 'Indie']","['Casual', 'Indie', 'Singleplayer', 'Platformer']",$4.99 ,"['Casual','Indie']","['Casual','Indie','Singleplayer','Platformer']",50000,100000,0.0
2570,Vigil: Blood Bitterness,Freegamer,HeR Interactive,61%,"['Indie', 'RPG']","['Indie', 'RPG', 'Singleplayer', 'Puzzle', 'Adventure']",$0.00 ,"['Indie','RPG']","['Indie','RPG','Singleplayer','Puzzle','Adventure']",50000,100000,0.0
2590,Alpha Prime,Black Element,Bohemia Interactive,59%,['Action'],"['Action', 'FPS', 'Sci-fi', 'Shooter', 'First-Person', 'Singleplayer', 'Space', 'Difficult']",$4.99 ,['Action'],"['Action','FPS','Sci-fi','Shooter','First-Person','Singleplayer','Space','Difficult']",200000,500000,1.0
2600,Vampire: The Masquerade - Bloodlines,Troika Games,Activision,80%,['Action'],"['RPG', 'Vampire', 'Cult Classic', 'Singleplayer', 'Supernatural', 'Action', 'Horror', 'Dark', 'Atmospheric', 'Classic', 'Story Rich', 'Action RPG', 'Great Soundtrack', 'First-Person', 'Gothic', 'Female Protagonist', 'Immersive', 'Adventure', 'Third Person', 'Stealth']",$19.99 ,['Action'],"['RPG','Vampire','Cult_Classic','Singleplayer','Supernatural','Action','Horror','Dark','Atmospheric','Classic','Story_Rich','Action_RPG','Great_Soundtrack','First-Person','Gothic','Female_Protagonist','Immersive','Adventure','Third_Person','Stealth']",500000,1000000,1.0
2610,GUN,Neversoft,Activision,76%,['Action'],"['Western', 'Action', 'Open World', 'Third-Person Shooter', 'Classic', 'Adventure', 'Shooter', 'Singleplayer', 'Atmospheric', 'Third Person', 'Story Rich', 'Sandbox', 'Gore', 'Great Soundtrack', 'Violent', 'Cult Classic', 'Bullet Time', 'RPG', 'Multiplayer']",$19.99 ,['Action'],"['Western','Action','Open_World','Third-Person_Shooter','Classic','Adventure','Shooter','Singleplayer','Atmospheric','Third_Person','Story_Rich','Sandbox','Gore','Great_Soundtrack','Violent','Cult_Classic','Bullet_Time','RPG','Multiplayer']",100000,200000,1.0
2620,Call of Duty,Infinity Ward,Activision,91%,['Action'],"['FPS', 'World War II', 'Action', 'Classic', 'Shooter', 'Singleplayer', 'Multiplayer', 'War', 'Military', 'First-Person', 'Historical', 'Atmospheric', 'Linear', 'America', 'Story Rich', 'Realistic', 'Co-op', 'Difficult', 'Old School', 'Zombies']",$19.99 ,['Action'],"['FPS','World_War_II','Action','Classic','Shooter','Singleplayer','Multiplayer','War','Military','First-Person','Historical','Atmospheric','Linear','America','Story_Rich','Realistic','Co-op','Difficult','Old_School','Zombies']",200000,500000,1.0
2630,Call of Duty 2,Infinity Ward,Activision,86%,['Action'],"['Action', 'World War II', 'FPS', 'Multiplayer', 'Singleplayer', 'Shooter', 'War', 'Classic', 'First-Person', 'Historical', 'Atmospheric', 'Military', 'Story Rich', 'Co-op', 'Adventure', 'Casual', 'Controller', 'Zombies', 'Online Co-Op', 'Simulation']",$19.99 ,['Action'],"['Action','World_War_II','FPS','Multiplayer','Singleplayer','Shooter','War','Classic','First-Person','Historical','Atmospheric','Military','Story_Rich','Co-op','Adventure','Casual','Controller','Zombies','Online_Co-Op','Simulation']",500000,1000000,1.0
2640,Call of Duty: United Offensive,Gray Matter Studios,Activision,87%,['Action'],"['Action', 'World War II', 'FPS', 'Multiplayer', 'Singleplayer', 'Shooter', 'Military', 'Classic', 'Historical', 'War', 'First-Person', 'Atmospheric']",$19.99 ,['Action'],"['Action','World_War_II','FPS','Multiplayer','Singleplayer','Shooter','Military','Classic','Historical','War','First-Person','Atmospheric']",200000,500000,1.0
2700,RollerCoaster Tycoon 3: Platinum,Frontier,Atari,81%,"['Simulation', 'Strategy']","['Simulation', 'Management', 'Sandbox', 'Building', 'Strategy', 'Singleplayer', 'Economy', 'Classic', 'Real-Time with Pause', 'Family Friendly', 'Funny', 'Moddable', 'Multiplayer', 'City Builder', 'Open World', 'Great Soundtrack', 'Comedy', 'Casual', 'Free to Play', 'Adventure']",$0.00 ,"['Simulation','Strategy']","['Simulation','Management','Sandbox','Building','Strategy','Singleplayer','Economy','Classic','Real-Time_with_Pause','Family_Friendly','Funny','Moddable','Multiplayer','City_Builder','Open_World','Great_Soundtrack','Comedy','Casual','Free_to_Play','Adventure']",1000000,2000000,1.0
2710,Act of War: Direct Action,Eugen Systems,THQ Nordic,82%,['Action'],"['RTS', 'Strategy', 'Action', 'Military', 'War', 'Multiplayer', 'Political', '3D', 'Destruction', 'Top-Down', 'Real-Time', 'Politics', 'Singleplayer']",$2.99 ,['Action'],"['RTS','Strategy','Action','Military','War','Multiplayer','Political','3D','Destruction','Top-Down','Real-Time','Politics','Singleplayer']",50000,100000,0.0
2780,ARMA: Combat Operations,Bohemia Interactive,Bohemia Interactive,74%,['Action'],"['Action', 'Simulation', 'FPS', 'Shooter', 'Tactical', 'Military', 'Realistic']",$7.99 ,['Action'],"['Action','Simulation','FPS','Shooter','Tactical','Military','Realistic']",50000,100000,0.0
2800,X2: The Threat,Egosoft,Egosoft,72%,['Strategy'],"['Space', 'Strategy', 'Simulation', 'Sci-fi', 'Singleplayer', 'Economy', 'Open World', 'Space Sim', 'Sandbox', 'Trading', 'Action', 'Flight', 'Exploration']",$4.99 ,['Strategy'],"['Space','Strategy','Simulation','Sci-fi','Singleplayer','Economy','Open_World','Space_Sim','Sandbox','Trading','Action','Flight','Exploration']",200000,500000,1.0
2810,X3: Reunion,Egosoft,Egosoft,71%,['Strategy'],"['Space', 'Simulation', 'Strategy', 'Space Sim', 'Sci-fi', 'Sandbox', 'Economy', 'Singleplayer', 'Open World', 'Flight', 'Action', 'Trading', 'Exploration', '4X']",$9.99 ,['Strategy'],"['Space','Simulation','Strategy','Space_Sim','Sci-fi','Sandbox','Economy','Singleplayer','Open_World','Flight','Action','Trading','Exploration','4X']",200000,500000,1.0
2820,X3: Terran Conflict,Egosoft,Egosoft,73%,"['Action', 'Simulation', 'Strategy']","['Space', 'Simulation', 'Sandbox', 'Sci-fi', 'Strategy', 'Space Sim', 'Open World', 'Trading', 'Singleplayer', 'Economy', 'Action', 'Capitalism', 'Flight', 'Great Soundtrack', '4X', 'Moddable', 'Exploration', 'Atmospheric', 'Management', 'Multiplayer']",$15.99 ,"['Action','Simulation','Strategy']","['Space','Simulation','Sandbox','Sci-fi','Strategy','Space_Sim','Open_World','Trading','Singleplayer','Economy','Action','Capitalism','Flight','Great_Soundtrack','4X','Moddable','Exploration','Atmospheric','Management','Multiplayer']",500000,1000000,1.0
2840,X: Beyond the Frontier,Egosoft,Egosoft,67%,"['Simulation', 'Strategy']","['Simulation', 'Space', 'Strategy', 'Sci-fi', 'Singleplayer', 'Space Sim', 'Trading', 'Economy', 'Sandbox', 'Action', 'Flight', 'Open World', 'Exploration', 'Adventure']",$4.99 ,"['Simulation','Strategy']","['Simulation','Space','Strategy','Sci-fi','Singleplayer','Space_Sim','Trading','Economy','Sandbox','Action','Flight','Open_World','Exploration','Adventure']",200000,500000,1.0
2870,X Rebirth,Egosoft,Egosoft,33%,"['Action', 'Simulation']","['Simulation', 'Space', 'Sci-fi', 'Action', 'Space Sim', 'Sandbox', 'Singleplayer', 'Open World', 'Economy', 'Trading', 'Strategy', 'Atmospheric', 'Moddable', 'Exploration', 'Adventure', 'Great Soundtrack', 'Management']",$29.99 ,"['Action','Simulation']","['Simulation','Space','Sci-fi','Action','Space_Sim','Sandbox','Singleplayer','Open_World','Economy','Trading','Strategy','Atmospheric','Moddable','Exploration','Adventure','Great_Soundtrack','Management']",200000,500000,1.0
2920,Sub Command,Sonalysts,Strategy First,84%,['Strategy'],"['Strategy', 'Simulation', 'Naval Combat', 'Submarine', 'Naval', 'Military', 'Underwater', 'Exploration', 'Wargame', 'Realistic', 'Cold War', 'Old School', 'Retro', 'War', 'Physics', 'Multiplayer', 'Singleplayer', 'Difficult', 'Indie', 'Real-Time']",$1.99 ,['Strategy'],"['Strategy','Simulation','Naval_Combat','Submarine','Naval','Military','Underwater','Exploration','Wargame','Realistic','Cold_War','Old_School','Retro','War','Physics','Multiplayer','Singleplayer','Difficult','Indie','Real-Time']",100000,200000,1.0
2990,FlatOut 2,Bugbear Entertainment,Strategy First,76%,['Racing'],"['Combat Racing', 'Racing', 'Automobile Sim', 'Destruction', 'Vehicular Combat', 'Multiplayer', 'Great Soundtrack', 'Classic', 'Action', 'Singleplayer', 'Music', 'Driving', 'Arcade', 'Physics', 'Simulation', 'Atmospheric', 'Local Multiplayer', 'Funny', 'Comedy', 'Casual']",$1.99 ,['Racing'],"['Combat_Racing','Racing','Automobile_Sim','Destruction','Vehicular_Combat','Multiplayer','Great_Soundtrack','Classic','Action','Singleplayer','Music','Driving','Arcade','Physics','Simulation','Atmospheric','Local_Multiplayer','Funny','Comedy','Casual']",200000,500000,1.0
3010,Xpand Rally,Techland,Techland,82%,['Racing'],"['Racing', 'Driving', '3D', 'Automobile Sim', 'Physics', 'Economy', 'Multiplayer']",$0.99 ,['Racing'],"['Racing','Driving','3D','Automobile_Sim','Physics','Economy','Multiplayer']",50000,100000,0.0
3020,Call of Juarez,Techland,Techland Publishing,72%,['Action'],"['Western', 'Action', 'FPS', 'Shooter', 'Singleplayer', 'Adventure', 'First-Person', 'Atmospheric', 'Multiplayer', 'Stealth', 'Story Rich', 'Classic', 'Open World', 'Great Soundtrack']",$2.49 ,['Action'],"['Western','Action','FPS','Shooter','Singleplayer','Adventure','First-Person','Atmospheric','Multiplayer','Stealth','Story_Rich','Classic','Open_World','Great_Soundtrack']",100000,200000,1.0
3130,Men of War: Red Tide,1C Entertainment,1C Entertainment,77%,['Strategy'],"['Strategy', 'World War II', 'RTS', 'Historical', 'War', 'Military']",$4.99 ,['Strategy'],"['Strategy','World_War_II','RTS','Historical','War','Military']",200000,500000,1.0
3170,King's Bounty: Armored Princess,Katauri Interactive,1C Entertainment,82%,"['RPG', 'Strategy']","['RPG', 'Strategy', 'Turn-Based Strategy', 'Fantasy', 'Female Protagonist', 'Turn-Based', 'Hex Grid', 'Tactical', 'Adventure', 'Singleplayer', 'Open World', 'Tactical RPG', 'Turn-Based Combat', 'Great Soundtrack', 'Classic']",$9.99 ,"['RPG','Strategy']","['RPG','Strategy','Turn-Based_Strategy','Fantasy','Female_Protagonist','Turn-Based','Hex_Grid','Tactical','Adventure','Singleplayer','Open_World','Tactical_RPG','Turn-Based_Combat','Great_Soundtrack','Classic']",200000,500000,1.0
3190,King's Bounty Armored Princess Demo,Katauri Interactive,1C Company,82%,['RPG'],"['RPG', 'Turn-Based Strategy', 'Strategy', 'Fantasy', 'Female Protagonist', 'Hex Grid', 'Turn-Based', 'Tactical', 'Adventure', 'Singleplayer', 'Open World', 'Masterpiece', 'Tactical RPG', 'Turn-Based Combat', 'Great Soundtrack']",$0.00 ,['RPG'],"['RPG','Turn-Based_Strategy','Strategy','Fantasy','Female_Protagonist','Hex_Grid','Turn-Based','Tactical','Adventure','Singleplayer','Open_World','Masterpiece','Tactical_RPG','Turn-Based_Combat','Great_Soundtrack']",0,20000,0.0
3200,Painkiller: Gold Edition,People Can Fly,THQ Nordic,81%,['Action'],"['FPS', 'Action', 'Fast-Paced', 'Gore', 'Classic', 'Shooter', 'Arena Shooter', 'First-Person', 'Great Soundtrack', 'Horror', 'Multiplayer', 'Atmospheric', 'Singleplayer', 'Demons']",$2.49 ,['Action'],"['FPS','Action','Fast-Paced','Gore','Classic','Shooter','Arena_Shooter','First-Person','Great_Soundtrack','Horror','Multiplayer','Atmospheric','Singleplayer','Demons']",20000,50000,0.0
3230,Genesis Rising,Metamorf,THQ Nordic,57%,['Strategy'],"['Strategy', 'Space', 'Sci-fi', 'RTS']",$4.99 ,['Strategy'],"['Strategy','Space','Sci-fi','RTS']",20000,50000,0.0
3260,Safecracker: The Ultimate Puzzle Adventure,Kheops Studio,HandyGames,69%,"['Adventure', 'Casual']","['Puzzle', 'Adventure', 'Casual', 'Point & Click', 'First-Person']",$4.99 ,"['Adventure','Casual']","['Puzzle','Adventure','Casual','Point_&_Click','First-Person']",50000,100000,0.0
3270,Painkiller Overdose,Mindware Studios,Deep Silver,65%,['Action'],"['Action', 'FPS', 'Shooter', 'Horror', 'Gore', 'Multiplayer', 'Singleplayer', 'First-Person']",$4.99 ,['Action'],"['Action','FPS','Shooter','Horror','Gore','Multiplayer','Singleplayer','First-Person']",200000,500000,1.0
3470,Bookworm Adventures Deluxe,"PopCap Games, Inc.","PopCap Games, Inc.",82%,['Casual'],"['Casual', 'Word Game', 'Puzzle']",$4.99 ,['Casual'],"['Casual','Word_Game','Puzzle']",20000,50000,0.0
3540,Peggle Nights,"PopCap Games, Inc.","PopCap Games, Inc.",76%,['Casual'],"['Casual', 'Puzzle', 'Singleplayer', '2D', 'Addictive']",$4.99 ,['Casual'],"['Casual','Puzzle','Singleplayer','2D','Addictive']",50000,100000,0.0
3560,Bejeweled Twist,"PopCap Games, Inc.","PopCap Games, Inc.",78%,"['Casual', 'Strategy']","['Casual', 'Strategy', 'Match 3', 'Puzzle']",$4.99 ,"['Casual','Strategy']","['Casual','Strategy','Match_3','Puzzle']",20000,50000,0.0
3562,Bejeweled Twist Free Demo,"PopCap Games, Inc.","PopCap Games, Inc.",78%,['Casual'],"['Casual', 'Strategy', 'Match 3', 'Puzzle']",$0.00 ,['Casual'],"['Casual','Strategy','Match_3','Puzzle']",0,20000,0.0
3590,Plants vs. Zombies GOTY Edition,"PopCap Games, Inc.","PopCap Games, Inc.",87%,['Strategy'],"['Tower Defense', 'Zombies', 'Strategy', 'Singleplayer', 'Casual', 'Comedy', '2D', 'Family Friendly', 'Great Soundtrack', 'Classic', 'Funny', 'Puzzle', 'Cute', 'Indie', 'Survival', 'Addictive', 'Tactical', 'Touch-Friendly', 'Adventure', 'Post-apocalyptic']",$4.99 ,['Strategy'],"['Tower_Defense','Zombies','Strategy','Singleplayer','Casual','Comedy','2D','Family_Friendly','Great_Soundtrack','Classic','Funny','Puzzle','Cute','Indie','Survival','Addictive','Tactical','Touch-Friendly','Adventure','Post-apocalyptic']",2000000,5000000,1.0
3592,Plants vs. Zombies Demo,"PopCap Games, Inc.","PopCap Games, Inc.",87%,['Strategy'],"['Tower Defense', 'Zombies', 'Strategy', 'Singleplayer', 'Casual', 'Comedy', '2D', 'Family Friendly', 'Funny', 'Great Soundtrack', 'Puzzle', 'Classic', 'Cute', 'Indie', 'Survival', 'Addictive', 'Tactical', 'Masterpiece', 'Touch-Friendly', 'Adventure']",$0.00 ,['Strategy'],"['Tower_Defense','Zombies','Strategy','Singleplayer','Casual','Comedy','2D','Family_Friendly','Funny','Great_Soundtrack','Puzzle','Classic','Cute','Indie','Survival','Addictive','Tactical','Masterpiece','Touch-Friendly','Adventure']",0,20000,0.0
3620,Zuma's Revenge!,"PopCap Games, Inc.","PopCap Games, Inc.",78%,"['Action', 'Casual']","['Casual', 'Action', 'Singleplayer', 'Puzzle', 'Match 3', 'Difficult']",$4.99 ,"['Action','Casual']","['Casual','Action','Singleplayer','Puzzle','Match_3','Difficult']",100000,200000,1.0
3622,Zuma's Revenge! Demo,"PopCap Games, Inc.","PopCap Games, Inc.",78%,"['Action', 'Casual']","['Casual', 'Action', 'Puzzle', 'Singleplayer', 'Match 3']",$0.00 ,"['Action','Casual']","['Casual','Action','Puzzle','Singleplayer','Match_3']",0,20000,0.0
3630,BookWorm Adventures Volume 2,"PopCap Games, Inc.","PopCap Games, Inc.",79%,['Casual'],"['Casual', 'Word Game', 'Puzzle']",$4.99 ,['Casual'],"['Casual','Word_Game','Puzzle']",20000,50000,0.0
3700,Sniper Elite,Rebellion,Rebellion,76%,['Action'],"['Action', 'Sniper', 'Stealth', 'World War II', 'Third-Person Shooter', 'Singleplayer', 'Shooter', 'Multiplayer', 'Third Person', 'War', 'FPS', 'Classic', 'Co-op', 'Controller', 'Tactical']",$7.99 ,['Action'],"['Action','Sniper','Stealth','World_War_II','Third-Person_Shooter','Singleplayer','Shooter','Multiplayer','Third_Person','War','FPS','Classic','Co-op','Controller','Tactical']",500000,1000000,1.0
3710,Judge Dredd: Dredd vs. Death,Rebellion,Rebellion,55%,['Action'],"['Action', 'FPS', 'Cyberpunk', 'First-Person', 'Singleplayer', 'Sci-fi', 'Classic', 'Gore', 'Shooter', 'Comic Book', 'Story Rich']",$7.99 ,['Action'],"['Action','FPS','Cyberpunk','First-Person','Singleplayer','Sci-fi','Classic','Gore','Shooter','Comic_Book','Story_Rich']",50000,100000,0.0
3720,Evil Genius,Elixir Studios,Rebellion,75%,['Strategy'],"['Base-Building', 'Strategy', 'Villain Protagonist', 'Comedy', 'Singleplayer', 'Simulation', 'Parody ', 'Management', 'Stylized', 'RTS', 'Funny', 'Real-Time with Pause', 'Building', 'Classic', 'God Game', 'Colorful', 'Great Soundtrack', 'Sandbox']",$9.99 ,['Strategy'],"['Base-Building','Strategy','Villain_Protagonist','Comedy','Singleplayer','Simulation','Parody_','Management','Stylized','RTS','Funny','Real-Time_with_Pause','Building','Classic','God_Game','Colorful','Great_Soundtrack','Sandbox']",200000,500000,1.0
